1.366809166200000048e+09 2.000000000000000000e+00
1.366814463799999952e+09 1.000000000000000000e+00
1.366814640700000048e+09 2.000000000000000000e+00
1.366824386900000095e+09 1.000000000000000000e+00
1.366824578700000048e+09 2.000000000000000000e+00
1.366827490900000095e+09 1.000000000000000000e+00
1.366874962299999952e+09 1.000000000000000000e+00
1.366875978500000000e+09 1.000000000000000000e+00
1.366893206900000095e+09 1.000000000000000000e+00
1.366893373799999952e+09 2.000000000000000000e+00
1.366895764500000000e+09 1.000000000000000000e+00
1.366895940400000095e+09 2.000000000000000000e+00
1.366896002299999952e+09 1.000000000000000000e+00
1.366896011299999952e+09 2.000000000000000000e+00
1.366911064299999952e+09 2.000000000000000000e+00
1.366918903700000048e+09 2.000000000000000000e+00
1.366920737799999952e+09 1.000000000000000000e+00
1.366957323000000000e+09 1.000000000000000000e+00
1.366957528900000095e+09 2.000000000000000000e+00
1.366960251599999905e+09 1.000000000000000000e+00
1.366960461400000095e+09 2.000000000000000000e+00
1.366961614700000048e+09 1.000000000000000000e+00
1.366961798599999905e+09 2.000000000000000000e+00
1.366987731099999905e+09 1.000000000000000000e+00
1.366987922000000000e+09 2.000000000000000000e+00
1.367045532900000095e+09 1.000000000000000000e+00
1.367045746700000048e+09 2.000000000000000000e+00
1.367046174500000000e+09 1.000000000000000000e+00
1.367046386400000095e+09 2.000000000000000000e+00
1.367046820099999905e+09 1.000000000000000000e+00
1.367055238799999952e+09 1.000000000000000000e+00
1.367055425700000048e+09 2.000000000000000000e+00
1.367063512700000048e+09 1.000000000000000000e+00
1.367066924599999905e+09 1.000000000000000000e+00
1.367067129500000000e+09 2.000000000000000000e+00
1.367078525000000000e+09 1.000000000000000000e+00
1.367081321400000095e+09 1.000000000000000000e+00
1.367081491299999952e+09 2.000000000000000000e+00
1.367082502900000095e+09 2.000000000000000000e+00
1.367089747299999952e+09 1.000000000000000000e+00
1.367091930900000095e+09 1.000000000000000000e+00
1.367094130599999905e+09 1.000000000000000000e+00
1.367094330400000095e+09 2.000000000000000000e+00
1.367127464500000000e+09 1.000000000000000000e+00
1.367127660400000095e+09 2.000000000000000000e+00
1.367127954099999905e+09 1.000000000000000000e+00
1.367128110000000000e+09 2.000000000000000000e+00
1.367132266700000048e+09 2.000000000000000000e+00
1.367140626500000000e+09 1.000000000000000000e+00
1.367160049900000095e+09 1.000000000000000000e+00
1.367160214799999952e+09 2.000000000000000000e+00
1.367170131000000000e+09 1.000000000000000000e+00
1.367173900900000095e+09 1.000000000000000000e+00
1.367177655799999952e+09 1.000000000000000000e+00
1.367177827700000048e+09 2.000000000000000000e+00
1.367212177000000000e+09 2.000000000000000000e+00
1.367212460000000000e+09 1.000000000000000000e+00
1.367212614900000095e+09 2.000000000000000000e+00
1.367217204200000048e+09 1.000000000000000000e+00
1.367217383099999905e+09 2.000000000000000000e+00
1.367237163799999952e+09 1.000000000000000000e+00
1.367238884000000000e+09 1.000000000000000000e+00
1.367239064000000000e+09 2.000000000000000000e+00
1.367251410599999905e+09 1.000000000000000000e+00
1.367252634799999952e+09 1.000000000000000000e+00
1.367252817599999905e+09 2.000000000000000000e+00
1.367299298599999905e+09 1.000000000000000000e+00
1.367299396599999905e+09 2.000000000000000000e+00
1.367304944200000048e+09 1.000000000000000000e+00
1.367337348200000048e+09 1.000000000000000000e+00
1.367341859000000000e+09 1.000000000000000000e+00
1.367342056799999952e+09 2.000000000000000000e+00
1.367347142700000048e+09 1.000000000000000000e+00
1.367347315599999905e+09 2.000000000000000000e+00
1.367347464400000095e+09 1.000000000000000000e+00
1.367347610400000095e+09 2.000000000000000000e+00
1.367347984099999905e+09 1.000000000000000000e+00
1.367387768099999905e+09 1.000000000000000000e+00
1.367387944000000000e+09 2.000000000000000000e+00
1.367391730299999952e+09 1.000000000000000000e+00
1.367405662000000000e+09 1.000000000000000000e+00
1.367411808700000048e+09 1.000000000000000000e+00
1.367411988500000000e+09 2.000000000000000000e+00
1.367422648099999905e+09 1.000000000000000000e+00
1.367422855000000000e+09 2.000000000000000000e+00
1.367428666500000000e+09 1.000000000000000000e+00
1.367428861299999952e+09 2.000000000000000000e+00
1.367435322500000000e+09 2.000000000000000000e+00
1.367435934099999905e+09 1.000000000000000000e+00
1.367436761500000000e+09 2.000000000000000000e+00
1.367480805200000048e+09 1.000000000000000000e+00
1.367480972099999905e+09 2.000000000000000000e+00
1.367491980599999905e+09 2.000000000000000000e+00
1.367496676299999952e+09 1.000000000000000000e+00
1.367496830200000048e+09 2.000000000000000000e+00
1.367497570700000048e+09 1.000000000000000000e+00
1.367497602700000048e+09 2.000000000000000000e+00
1.367514542900000095e+09 1.000000000000000000e+00
1.367514741799999952e+09 2.000000000000000000e+00
1.367515250400000095e+09 1.000000000000000000e+00
1.367515423299999952e+09 2.000000000000000000e+00
1.367558374799999952e+09 1.000000000000000000e+00
1.367558472700000048e+09 2.000000000000000000e+00
1.367563567500000000e+09 2.000000000000000000e+00
1.367587774400000095e+09 1.000000000000000000e+00
1.367587956299999952e+09 2.000000000000000000e+00
1.367610554700000048e+09 1.000000000000000000e+00
1.367610739599999905e+09 2.000000000000000000e+00
1.367611105299999952e+09 1.000000000000000000e+00
1.367611127299999952e+09 2.000000000000000000e+00
1.367618053200000048e+09 1.000000000000000000e+00
1.367648738799999952e+09 1.000000000000000000e+00
1.367648950700000048e+09 2.000000000000000000e+00
1.367650248700000048e+09 2.000000000000000000e+00
1.367665505900000095e+09 1.000000000000000000e+00
1.367666740200000048e+09 1.000000000000000000e+00
1.367682171799999952e+09 1.000000000000000000e+00
1.367682927299999952e+09 1.000000000000000000e+00
1.367683112099999905e+09 2.000000000000000000e+00
1.367692721599999905e+09 1.000000000000000000e+00
1.367692765599999905e+09 2.000000000000000000e+00
1.367695881799999952e+09 1.000000000000000000e+00
1.367698766099999905e+09 2.000000000000000000e+00
1.367733813200000048e+09 1.000000000000000000e+00
1.367734035000000000e+09 2.000000000000000000e+00
1.367735006299999952e+09 1.000000000000000000e+00
1.367735190200000048e+09 2.000000000000000000e+00
1.367749096700000048e+09 1.000000000000000000e+00
1.367749281599999905e+09 2.000000000000000000e+00
1.367749605299999952e+09 1.000000000000000000e+00
1.367749773200000048e+09 2.000000000000000000e+00
1.367765885000000000e+09 1.000000000000000000e+00
1.367766074900000095e+09 2.000000000000000000e+00
1.367771711500000000e+09 1.000000000000000000e+00
1.367771836400000095e+09 2.000000000000000000e+00
1.367772141200000048e+09 1.000000000000000000e+00
1.367772197099999905e+09 2.000000000000000000e+00
1.367779452299999952e+09 1.000000000000000000e+00
1.367783994700000048e+09 1.000000000000000000e+00
1.367821857000000000e+09 1.000000000000000000e+00
1.367822040900000095e+09 2.000000000000000000e+00
1.367822454599999905e+09 1.000000000000000000e+00
1.367822631400000095e+09 2.000000000000000000e+00
1.367829196200000048e+09 2.000000000000000000e+00
1.367836388099999905e+09 1.000000000000000000e+00
1.367836471099999905e+09 2.000000000000000000e+00
1.367844054400000095e+09 1.000000000000000000e+00
1.367844233299999952e+09 2.000000000000000000e+00
1.367844443099999905e+09 1.000000000000000000e+00
1.367844600000000000e+09 2.000000000000000000e+00
1.367853764599999905e+09 1.000000000000000000e+00
1.367853947400000095e+09 2.000000000000000000e+00
1.367867255599999905e+09 1.000000000000000000e+00
1.367868062000000000e+09 2.000000000000000000e+00
1.367868140000000000e+09 1.000000000000000000e+00
1.367868301799999952e+09 2.000000000000000000e+00
1.367905690900000095e+09 1.000000000000000000e+00
1.367905891799999952e+09 2.000000000000000000e+00
1.367914634000000000e+09 1.000000000000000000e+00
1.367928290799999952e+09 1.000000000000000000e+00
1.367928473700000048e+09 2.000000000000000000e+00
1.367935592200000048e+09 1.000000000000000000e+00
1.367935751099999905e+09 2.000000000000000000e+00
1.367943760099999905e+09 1.000000000000000000e+00
1.367954223000000000e+09 1.000000000000000000e+00
1.367955547200000048e+09 1.000000000000000000e+00
1.367994505000000000e+09 2.000000000000000000e+00
1.367995013700000048e+09 1.000000000000000000e+00
1.367995162599999905e+09 2.000000000000000000e+00
1.367995916099999905e+09 1.000000000000000000e+00
1.367996099900000095e+09 2.000000000000000000e+00
1.368005551599999905e+09 1.000000000000000000e+00
1.368005736599999905e+09 2.000000000000000000e+00
1.368009070599999905e+09 2.000000000000000000e+00
1.368012535500000000e+09 1.000000000000000000e+00
1.368012709400000095e+09 2.000000000000000000e+00
1.368033638099999905e+09 1.000000000000000000e+00
1.368033796900000095e+09 2.000000000000000000e+00
1.368041674200000048e+09 2.000000000000000000e+00
1.368042432700000048e+09 1.000000000000000000e+00
1.368076140000000000e+09 1.000000000000000000e+00
1.368076179900000095e+09 2.000000000000000000e+00
1.368083612599999905e+09 2.000000000000000000e+00
1.368084076400000095e+09 1.000000000000000000e+00
1.368084102299999952e+09 2.000000000000000000e+00
1.368097502500000000e+09 1.000000000000000000e+00
1.368110342799999952e+09 1.000000000000000000e+00
1.368110538799999952e+09 2.000000000000000000e+00
1.368124743599999905e+09 2.000000000000000000e+00
1.368130464500000000e+09 1.000000000000000000e+00
1.368169140700000048e+09 1.000000000000000000e+00
1.368202815500000000e+09 1.000000000000000000e+00
1.368203338099999905e+09 1.000000000000000000e+00
1.368203524000000000e+09 2.000000000000000000e+00
1.368211852500000000e+09 1.000000000000000000e+00
1.368212013400000095e+09 2.000000000000000000e+00
1.368219221099999905e+09 2.000000000000000000e+00
1.368221219799999952e+09 1.000000000000000000e+00
1.368221344700000048e+09 2.000000000000000000e+00
1.368256013700000048e+09 1.000000000000000000e+00
1.368256204599999905e+09 2.000000000000000000e+00
1.368256390500000000e+09 1.000000000000000000e+00
1.368263159299999952e+09 1.000000000000000000e+00
1.368263253299999952e+09 2.000000000000000000e+00
1.368267541700000048e+09 2.000000000000000000e+00
1.368268454099999905e+09 1.000000000000000000e+00
1.368268666000000000e+09 2.000000000000000000e+00
1.368268865799999952e+09 1.000000000000000000e+00
1.368269056700000048e+09 2.000000000000000000e+00
1.368269155599999905e+09 1.000000000000000000e+00
1.368281496200000048e+09 1.000000000000000000e+00
1.368281583099999905e+09 2.000000000000000000e+00
1.368281616099999905e+09 1.000000000000000000e+00
1.368290873299999952e+09 1.000000000000000000e+00
1.368293662500000000e+09 1.000000000000000000e+00
1.368293825400000095e+09 2.000000000000000000e+00
1.368300594400000095e+09 1.000000000000000000e+00
1.368301406799999952e+09 2.000000000000000000e+00
1.368303708599999905e+09 1.000000000000000000e+00
1.368303889500000000e+09 2.000000000000000000e+00
1.368340469900000095e+09 1.000000000000000000e+00
1.368340672700000048e+09 2.000000000000000000e+00
1.368341172299999952e+09 1.000000000000000000e+00
1.368341308500000000e+09 2.000000000000000000e+00
1.368343178599999905e+09 2.000000000000000000e+00
1.368346909599999905e+09 1.000000000000000000e+00
1.368347104400000095e+09 2.000000000000000000e+00
1.368347789000000000e+09 1.000000000000000000e+00
1.368351608900000095e+09 1.000000000000000000e+00
1.368357234000000000e+09 2.000000000000000000e+00
1.368363246299999952e+09 1.000000000000000000e+00
1.368372706099999905e+09 1.000000000000000000e+00
1.368372888000000000e+09 2.000000000000000000e+00
1.368422670299999952e+09 1.000000000000000000e+00
1.368422859200000048e+09 2.000000000000000000e+00
1.368423800599999905e+09 1.000000000000000000e+00
1.368423988400000095e+09 2.000000000000000000e+00
1.368441231700000048e+09 1.000000000000000000e+00
1.368441425500000000e+09 2.000000000000000000e+00
1.368446362599999905e+09 1.000000000000000000e+00
1.368446559700000048e+09 2.000000000000000000e+00
1.368457069299999952e+09 1.000000000000000000e+00
1.368462254400000095e+09 1.000000000000000000e+00
1.368462437299999952e+09 2.000000000000000000e+00
1.368468770299999952e+09 1.000000000000000000e+00
1.368474854799999952e+09 1.000000000000000000e+00
1.368475046599999905e+09 2.000000000000000000e+00
1.368475153599999905e+09 1.000000000000000000e+00
1.368475272500000000e+09 2.000000000000000000e+00
1.368514597099999905e+09 1.000000000000000000e+00
1.368514943099999905e+09 1.000000000000000000e+00
1.368514955099999905e+09 2.000000000000000000e+00
1.368531290799999952e+09 1.000000000000000000e+00
1.368531511599999905e+09 2.000000000000000000e+00
1.368549228000000000e+09 1.000000000000000000e+00
1.368549417000000000e+09 2.000000000000000000e+00
1.368550767099999905e+09 1.000000000000000000e+00
1.368550883099999905e+09 2.000000000000000000e+00
1.368557251200000048e+09 1.000000000000000000e+00
1.368562588000000000e+09 1.000000000000000000e+00
1.368562711900000095e+09 2.000000000000000000e+00
1.368598187799999952e+09 1.000000000000000000e+00
1.368598361700000048e+09 2.000000000000000000e+00
1.368599233099999905e+09 1.000000000000000000e+00
1.368603234599999905e+09 1.000000000000000000e+00
1.368611876400000095e+09 1.000000000000000000e+00
1.368612067400000095e+09 2.000000000000000000e+00
1.368616295299999952e+09 1.000000000000000000e+00
1.368633446700000048e+09 1.000000000000000000e+00
1.368633629500000000e+09 2.000000000000000000e+00
1.368634170299999952e+09 1.000000000000000000e+00
1.368634333200000048e+09 2.000000000000000000e+00
1.368647888700000048e+09 1.000000000000000000e+00
1.369067202299999952e+09 1.000000000000000000e+00
1.369125495299999952e+09 1.000000000000000000e+00
1.369156506000000000e+09 1.000000000000000000e+00
1.369168275299999952e+09 2.000000000000000000e+00
1.369213250000000000e+09 1.000000000000000000e+00
1.369214255799999952e+09 1.000000000000000000e+00
1.369240632799999952e+09 1.000000000000000000e+00
1.369240854799999952e+09 2.000000000000000000e+00
1.369242087700000048e+09 1.000000000000000000e+00
1.369244916099999905e+09 1.000000000000000000e+00
1.369245126900000095e+09 2.000000000000000000e+00
1.369249248599999905e+09 1.000000000000000000e+00
1.369249452599999905e+09 2.000000000000000000e+00
1.369250008299999952e+09 1.000000000000000000e+00
1.369252960700000048e+09 1.000000000000000000e+00
1.369303872200000048e+09 1.000000000000000000e+00
1.369304264900000095e+09 1.000000000000000000e+00
1.369314145400000095e+09 1.000000000000000000e+00
1.369323110200000048e+09 1.000000000000000000e+00
1.369323324099999905e+09 2.000000000000000000e+00
1.369342691500000000e+09 2.000000000000000000e+00
1.369427950299999952e+09 1.000000000000000000e+00
1.369428788799999952e+09 1.000000000000000000e+00
1.369428975599999905e+09 2.000000000000000000e+00
1.369470320700000048e+09 1.000000000000000000e+00
1.369488430000000000e+09 1.000000000000000000e+00
1.369488664799999952e+09 2.000000000000000000e+00
1.369489219500000000e+09 1.000000000000000000e+00
1.369489249400000095e+09 2.000000000000000000e+00
1.369502145599999905e+09 1.000000000000000000e+00
1.369502332500000000e+09 2.000000000000000000e+00
1.369508588400000095e+09 1.000000000000000000e+00
1.369557884000000000e+09 1.000000000000000000e+00
1.369558084799999952e+09 2.000000000000000000e+00
1.369561573700000048e+09 1.000000000000000000e+00
1.369562246400000095e+09 2.000000000000000000e+00
1.369566765000000000e+09 1.000000000000000000e+00
1.369566967900000095e+09 2.000000000000000000e+00
1.369581965299999952e+09 1.000000000000000000e+00
1.369582150200000048e+09 2.000000000000000000e+00
1.369643095400000095e+09 1.000000000000000000e+00
1.369643299299999952e+09 2.000000000000000000e+00
1.369649745599999905e+09 1.000000000000000000e+00
1.369649774599999905e+09 2.000000000000000000e+00
1.369650429099999905e+09 1.000000000000000000e+00
1.369650617900000095e+09 2.000000000000000000e+00
1.369650783799999952e+09 1.000000000000000000e+00
1.369650973700000048e+09 2.000000000000000000e+00
1.369651272500000000e+09 1.000000000000000000e+00
1.369651346500000000e+09 2.000000000000000000e+00
1.369671666000000000e+09 1.000000000000000000e+00
1.369680686099999905e+09 2.000000000000000000e+00
1.369681251799999952e+09 1.000000000000000000e+00
1.369681263799999952e+09 2.000000000000000000e+00
1.369760788500000000e+09 2.000000000000000000e+00
1.369763824000000000e+09 1.000000000000000000e+00
1.369765971599999905e+09 1.000000000000000000e+00
1.369768736299999952e+09 1.000000000000000000e+00
1.369825893900000095e+09 1.000000000000000000e+00
1.369826070700000048e+09 2.000000000000000000e+00
1.369831011700000048e+09 1.000000000000000000e+00
1.369831142700000048e+09 2.000000000000000000e+00
1.369848275000000000e+09 2.000000000000000000e+00
1.369909764099999905e+09 2.000000000000000000e+00
1.369910000000000000e+09 1.000000000000000000e+00
1.369910017000000000e+09 2.000000000000000000e+00
1.369926773599999905e+09 1.000000000000000000e+00
1.369927498099999905e+09 1.000000000000000000e+00
1.369933825900000095e+09 1.000000000000000000e+00
1.369942322099999905e+09 1.000000000000000000e+00
1.369983816500000000e+09 1.000000000000000000e+00
1.369984014599999905e+09 2.000000000000000000e+00
1.370011455099999905e+09 2.000000000000000000e+00
1.370024957700000048e+09 2.000000000000000000e+00
1.370030048700000048e+09 1.000000000000000000e+00
1.370030241599999905e+09 2.000000000000000000e+00
1.370031135200000048e+09 1.000000000000000000e+00
1.370107008599999905e+09 1.000000000000000000e+00
1.370107137500000000e+09 2.000000000000000000e+00
1.370111439000000000e+09 1.000000000000000000e+00
1.370113539200000048e+09 1.000000000000000000e+00
1.370115055299999952e+09 1.000000000000000000e+00
1.370115484000000000e+09 2.000000000000000000e+00
1.370164648799999952e+09 1.000000000000000000e+00
1.370164844700000048e+09 2.000000000000000000e+00
1.370171869799999952e+09 2.000000000000000000e+00
1.370171895799999952e+09 2.000000000000000000e+00
1.370171973799999952e+09 1.000000000000000000e+00
1.370172007700000048e+09 2.000000000000000000e+00
1.370172064700000048e+09 2.000000000000000000e+00
1.370172120700000048e+09 2.000000000000000000e+00
1.370175752299999952e+09 1.000000000000000000e+00
1.370175945200000048e+09 2.000000000000000000e+00
1.370176884500000000e+09 1.000000000000000000e+00
1.370178038900000095e+09 1.000000000000000000e+00
1.370178062900000095e+09 2.000000000000000000e+00
1.370179144400000095e+09 1.000000000000000000e+00
1.370179248299999952e+09 2.000000000000000000e+00
1.370195898000000000e+09 1.000000000000000000e+00
1.370198633599999905e+09 1.000000000000000000e+00
1.370245532299999952e+09 1.000000000000000000e+00
1.370245728200000048e+09 2.000000000000000000e+00
1.370253953599999905e+09 1.000000000000000000e+00
1.370254148500000000e+09 2.000000000000000000e+00
1.370270097099999905e+09 1.000000000000000000e+00
1.370270285000000000e+09 2.000000000000000000e+00
1.370271305299999952e+09 1.000000000000000000e+00
1.370271518200000048e+09 2.000000000000000000e+00
1.370278204700000048e+09 1.000000000000000000e+00
1.370278389599999905e+09 2.000000000000000000e+00
1.370283740000000000e+09 1.000000000000000000e+00
1.370289433200000048e+09 2.000000000000000000e+00
1.370329332599999905e+09 2.000000000000000000e+00
1.370329476599999905e+09 2.000000000000000000e+00
1.370385252799999952e+09 1.000000000000000000e+00
1.370453643000000000e+09 1.000000000000000000e+00
1.370453838900000095e+09 2.000000000000000000e+00
1.370454001799999952e+09 1.000000000000000000e+00
1.370460630700000048e+09 2.000000000000000000e+00
1.370460799799999952e+09 1.000000000000000000e+00
1.370460964700000048e+09 2.000000000000000000e+00
1.370467204200000048e+09 1.000000000000000000e+00
1.370467335200000048e+09 2.000000000000000000e+00
1.370505074299999952e+09 1.000000000000000000e+00
1.370505307099999905e+09 2.000000000000000000e+00
1.370541862000000000e+09 1.000000000000000000e+00
1.370543564000000000e+09 1.000000000000000000e+00
1.370543608900000095e+09 2.000000000000000000e+00
1.370546401500000000e+09 1.000000000000000000e+00
1.370546963099999905e+09 1.000000000000000000e+00
1.370623753000000000e+09 1.000000000000000000e+00
1.370625961900000095e+09 1.000000000000000000e+00
1.370626118799999952e+09 2.000000000000000000e+00
1.370628234799999952e+09 1.000000000000000000e+00
1.370628426900000095e+09 2.000000000000000000e+00
1.370631704000000000e+09 1.000000000000000000e+00
1.370676335000000000e+09 1.000000000000000000e+00
1.370676532799999952e+09 2.000000000000000000e+00
1.370688478799999952e+09 2.000000000000000000e+00
1.370688647700000048e+09 2.000000000000000000e+00
1.370688756599999905e+09 1.000000000000000000e+00
1.370692102700000048e+09 1.000000000000000000e+00
1.370692266599999905e+09 2.000000000000000000e+00
1.370718431299999952e+09 1.000000000000000000e+00
1.370718621299999952e+09 2.000000000000000000e+00
1.370767716599999905e+09 1.000000000000000000e+00
1.370767901500000000e+09 2.000000000000000000e+00
1.370773909900000095e+09 1.000000000000000000e+00
1.370778046799999952e+09 2.000000000000000000e+00
1.370793624900000095e+09 1.000000000000000000e+00
1.370842325700000048e+09 2.000000000000000000e+00
1.370842363599999905e+09 2.000000000000000000e+00
1.370887130400000095e+09 1.000000000000000000e+00
1.370889169000000000e+09 1.000000000000000000e+00
1.370889282900000095e+09 2.000000000000000000e+00
1.370896926200000048e+09 2.000000000000000000e+00
1.370942049500000000e+09 1.000000000000000000e+00
1.370973310799999952e+09 1.000000000000000000e+00
1.370977153500000000e+09 1.000000000000000000e+00
1.371022638500000000e+09 1.000000000000000000e+00
1.371022818400000095e+09 2.000000000000000000e+00
1.371023392000000000e+09 1.000000000000000000e+00
1.371023573900000095e+09 2.000000000000000000e+00
1.371025439299999952e+09 2.000000000000000000e+00
1.371027522799999952e+09 2.000000000000000000e+00
1.371027548799999952e+09 2.000000000000000000e+00
1.371027571799999952e+09 1.000000000000000000e+00
1.371027722799999952e+09 2.000000000000000000e+00
1.371028067700000048e+09 2.000000000000000000e+00
1.371028480500000000e+09 1.000000000000000000e+00
1.371028629400000095e+09 2.000000000000000000e+00
1.371033020099999905e+09 2.000000000000000000e+00
1.371045889400000095e+09 1.000000000000000000e+00
1.371046224299999952e+09 1.000000000000000000e+00
1.371046334200000048e+09 2.000000000000000000e+00
1.371051524000000000e+09 1.000000000000000000e+00
1.371061864500000000e+09 1.000000000000000000e+00
1.371062053400000095e+09 2.000000000000000000e+00
1.371063927200000048e+09 1.000000000000000000e+00
1.371064093099999905e+09 2.000000000000000000e+00
1.371118959599999905e+09 1.000000000000000000e+00
1.371119073500000000e+09 2.000000000000000000e+00
1.371119339299999952e+09 2.000000000000000000e+00
1.371139530400000095e+09 1.000000000000000000e+00
1.371145424299999952e+09 1.000000000000000000e+00
1.371145610200000048e+09 2.000000000000000000e+00
1.371194425099999905e+09 2.000000000000000000e+00
1.371196380900000095e+09 1.000000000000000000e+00
1.371196428799999952e+09 2.000000000000000000e+00
1.371229813500000000e+09 1.000000000000000000e+00
1.371230002400000095e+09 2.000000000000000000e+00
1.371230773900000095e+09 1.000000000000000000e+00
1.371230930700000048e+09 2.000000000000000000e+00
1.371282321799999952e+09 1.000000000000000000e+00
1.371282519599999905e+09 2.000000000000000000e+00
1.371282783500000000e+09 2.000000000000000000e+00
1.371283457299999952e+09 2.000000000000000000e+00
1.371290265700000048e+09 1.000000000000000000e+00
1.371290761500000000e+09 1.000000000000000000e+00
1.371291180200000048e+09 1.000000000000000000e+00
1.371291235200000048e+09 2.000000000000000000e+00
1.371294720400000095e+09 1.000000000000000000e+00
1.371294785400000095e+09 2.000000000000000000e+00
1.371321780400000095e+09 1.000000000000000000e+00
1.371326648500000000e+09 1.000000000000000000e+00
1.371326716799999952e+09 2.000000000000000000e+00
1.371331517200000048e+09 1.000000000000000000e+00
1.371331664200000048e+09 2.000000000000000000e+00
1.371380234000000000e+09 1.000000000000000000e+00
1.371381196200000048e+09 2.000000000000000000e+00
1.371381764299999952e+09 1.000000000000000000e+00
1.371381812299999952e+09 2.000000000000000000e+00
1.371399836099999905e+09 1.000000000000000000e+00
1.371400036900000095e+09 2.000000000000000000e+00
1.371417886500000000e+09 2.000000000000000000e+00
1.371462616700000048e+09 1.000000000000000000e+00
1.371462836599999905e+09 2.000000000000000000e+00
1.371464077000000000e+09 1.000000000000000000e+00
1.371490371099999905e+09 1.000000000000000000e+00
1.371490511000000000e+09 2.000000000000000000e+00
1.371491215599999905e+09 1.000000000000000000e+00
1.371594147299999952e+09 1.000000000000000000e+00
1.371719313000000000e+09 1.000000000000000000e+00
1.371719503900000095e+09 2.000000000000000000e+00
1.371752993700000048e+09 1.000000000000000000e+00
1.371753205599999905e+09 2.000000000000000000e+00
1.371822672599999905e+09 1.000000000000000000e+00
1.371832025000000000e+09 1.000000000000000000e+00
1.371832199900000095e+09 2.000000000000000000e+00
1.371836850099999905e+09 1.000000000000000000e+00
1.371839595500000000e+09 2.000000000000000000e+00
1.371843244599999905e+09 1.000000000000000000e+00
